Y_column;Model;Hyperparameters;Accuracy_kfold;Precision_kfold;Recall_kfold;F1_kfold;ROC_AUC_kfold;Confusion Matrix (k-fold);Accuracy_ext;Precision_ext;Recall_ext;F1_ext;ROC_AUC_ext;Confusion Matrix (External);NOT in AD train;NOT in AD test
484;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40};0.8076923076923077;0.75;0.9230769230769231;0.8275862068965517;0.8076923076923077;"[[ 9  4]
 [ 1 12]]";0.8333333333333334;0.5;1.0;0.6666666666666666;0.9;"[[4 1]
 [0 1]]";[];[]
485;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.9166666666666666;0.9166666666666666;0.9166666666666666;0.9166666666666666;0.9166666666666665;"[[11  1]
 [ 1 11]]";0.5;0.25;1.0;0.4;0.9;"[[2 3]
 [0 1]]";[];[]
486;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.7666666666666667;0.9;0.6;0.7200000000000001;0.7666666666666667;"[[14  1]
 [ 6  9]]";0.8333333333333334;1.0;0.6666666666666666;0.8;0.7222222222222222;"[[3 0]
 [1 2]]";[];[]
487;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.8235294117647058;0.7391304347826086;1.0;0.85;0.8235294117647058;"[[11  6]
 [ 0 17]]";0.5;0.5;0.3333333333333333;0.4;0.5555555555555556;"[[2 1]
 [2 1]]";[];[]
488;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.75;0.7647058823529411;0.7222222222222222;0.7428571428571428;0.7500000000000001;"[[14  4]
 [ 5 13]]";0.8333333333333334;0.0;0.0;0.0;1.0;"[[5 0]
 [1 0]]";[];[]
489;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.42857142857142855;0.4166666666666667;0.35714285714285715;0.3846153846153846;0.4285714285714286;"[[7 7]
 [9 5]]";0.3333333333333333;0.0;0.0;0.0;0.5555555555555556;"[[2 1]
 [3 0]]";[];[]
490;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.6153846153846154;0.6153846153846154;0.6153846153846154;0.6153846153846154;0.6153846153846154;"[[8 5]
 [5 8]]";0.8333333333333334;1.0;0.5;0.6666666666666666;1.0;"[[4 0]
 [1 1]]";[];[]
491;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.6388888888888888;0.6190476190476191;0.7222222222222222;0.6666666666666666;0.638888888888889;"[[10  8]
 [ 5 13]]";0.5;0.5;0.3333333333333333;0.4;0.5555555555555556;"[[2 1]
 [2 1]]";[];[]
492;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7142857142857143;0.75;0.6428571428571429;0.6923076923076924;0.7142857142857142;"[[11  3]
 [ 5  9]]";1.0;1.0;1.0;1.0;1.0;"[[3 0]
 [0 3]]";[];[]
493;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.8823529411764706;0.8421052631578947;0.9411764705882353;0.8888888888888888;0.8823529411764706;"[[14  3]
 [ 1 16]]";0.8333333333333334;0.5;1.0;0.6666666666666666;0.9;"[[4 1]
 [0 1]]";[];[]
494;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.775;0.7619047619047619;0.8;0.7804878048780488;0.775;"[[15  5]
 [ 4 16]]";0.5;0.5;1.0;0.6666666666666666;0.5;"[[0 3]
 [0 3]]";[];[]
495;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150};0.6944444444444444;0.64;0.8888888888888888;0.7441860465116279;0.6944444444444444;"[[ 9  9]
 [ 2 16]]";0.6666666666666666;0.3333333333333333;1.0;0.5;1.0;"[[3 2]
 [0 1]]";[];[]
496;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.46875;0.4666666666666667;0.4375;0.45161290322580644;0.46875;"[[8 8]
 [9 7]]";0.5;0.0;0.0;0.0;0.125;"[[3 1]
 [2 0]]";[];[]
497;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.8823529411764706;0.8421052631578947;0.9411764705882353;0.8888888888888888;0.8823529411764706;"[[14  3]
 [ 1 16]]";0.6666666666666666;0.5;0.5;0.5;0.4375;"[[3 1]
 [1 1]]";[];[]
498;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50};0.8055555555555556;0.8666666666666667;0.7222222222222222;0.7878787878787877;0.8055555555555555;"[[16  2]
 [ 5 13]]";0.3333333333333333;0.0;0.0;0.0;0.4444444444444445;"[[2 1]
 [3 0]]";[];[]
499;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.7666666666666667;0.7857142857142857;0.7333333333333333;0.7586206896551724;0.7666666666666667;"[[12  3]
 [ 4 11]]";0.3333333333333333;0.0;0.0;0.0;0.2777777777777778;"[[2 1]
 [3 0]]";[];[]
500;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50};0.65625;0.6666666666666666;0.625;0.6451612903225806;0.65625;"[[11  5]
 [ 6 10]]";0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3888888888888889;"[[1 2]
 [2 1]]";[];[]
501;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.6666666666666666;0.7692307692307693;0.47619047619047616;0.588235294117647;0.6666666666666667;"[[18  3]
 [11 10]]";0.8333333333333334;1.0;0.8;0.888888888888889;1.0;"[[1 0]
 [1 4]]";[];[]
502;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.7941176470588235;0.8571428571428571;0.7058823529411765;0.7741935483870968;0.7941176470588236;"[[15  2]
 [ 5 12]]";0.3333333333333333;0.3333333333333333;1.0;0.5;0.5;"[[0 4]
 [0 2]]";[];[]
503;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7692307692307693;0.8181818181818182;0.6923076923076923;0.7500000000000001;0.7692307692307693;"[[11  2]
 [ 4  9]]";0.6666666666666666;1.0;0.5;0.6666666666666666;0.875;"[[2 0]
 [2 2]]";[];[]
504;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8333333333333334;1.0;0.6666666666666666;0.8;0.8333333333333333;"[[15  0]
 [ 5 10]]";0.6666666666666666;0.5;1.0;0.6666666666666666;0.9375;"[[2 2]
 [0 2]]";[];[]
505;RF;{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100};0.6875;0.6875;0.6875;0.6875;0.6875;"[[11  5]
 [ 5 11]]";0.8333333333333334;0.5;1.0;0.6666666666666666;0.9;"[[4 1]
 [0 1]]";[];[]
506;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7352941176470589;0.75;0.7058823529411765;0.7272727272727272;0.7352941176470589;"[[13  4]
 [ 5 12]]";0.8333333333333334;1.0;0.8333333333333334;0.9090909090909091;;"[[0 0]
 [1 5]]";[];[]
507;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};0.8823529411764706;0.8095238095238095;1.0;0.8947368421052632;0.8823529411764706;"[[13  4]
 [ 0 17]]";0.3333333333333333;0.5;0.5;0.5;0.3125;"[[0 2]
 [2 2]]";[];[]
508;RF;{'max_depth': 15, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 50};0.5882352941176471;0.5789473684210527;0.6470588235294118;0.6111111111111113;0.588235294117647;"[[ 9  8]
 [ 6 11]]";0.8333333333333334;0.0;0.0;0.0;;"[[5 1]
 [0 0]]";[];[]
509;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7333333333333333;0.7058823529411765;0.8;0.7500000000000001;0.7333333333333334;"[[10  5]
 [ 3 12]]";0.8333333333333334;0.5;1.0;0.6666666666666666;0.9;"[[4 1]
 [0 1]]";[];[]
510;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 150};0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666667;"[[10  5]
 [ 5 10]]";0.8333333333333334;0.6666666666666666;1.0;0.8;0.9375;"[[3 1]
 [0 2]]";[];[]
511;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 40};0.5416666666666666;0.5714285714285714;0.3333333333333333;0.4210526315789474;0.5416666666666666;"[[9 3]
 [8 4]]";0.8333333333333334;1.0;0.8333333333333334;0.9090909090909091;;"[[0 0]
 [1 5]]";[];[]
512;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40};0.7352941176470589;0.7857142857142857;0.6470588235294118;0.7096774193548386;0.7352941176470588;"[[14  3]
 [ 6 11]]";1.0;1.0;1.0;1.0;1.0;"[[4 0]
 [0 2]]";[];[]
513;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 40};0.7954545454545454;0.9333333333333333;0.6363636363636364;0.7567567567567568;0.7954545454545454;"[[21  1]
 [ 8 14]]";0.8333333333333334;1.0;0.8;0.888888888888889;0.9;"[[1 0]
 [1 4]]";[];[]
514;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 150};0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333333;0.7333333333333334;"[[11  4]
 [ 4 11]]";0.3333333333333333;0.5;0.5;0.5;0.25;"[[0 2]
 [2 2]]";[];[]
515;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.5357142857142857;0.5294117647058824;0.6428571428571429;0.5806451612903226;0.5357142857142857;"[[6 8]
 [5 9]]";0.8333333333333334;1.0;0.8333333333333334;0.9090909090909091;;"[[0 0]
 [1 5]]";[];[]
516;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 40};0.6052631578947368;0.6428571428571429;0.47368421052631576;0.5454545454545454;0.6052631578947368;"[[14  5]
 [10  9]]";1.0;1.0;1.0;1.0;1.0;"[[3 0]
 [0 3]]";[];[]
517;RF;{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 40};0.6111111111111112;0.625;0.5555555555555556;0.5882352941176471;0.6111111111111112;"[[12  6]
 [ 8 10]]";0.5;1.0;0.5;0.6666666666666666;;"[[0 0]
 [3 3]]";[];[]
518;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8076923076923077;0.7857142857142857;0.8461538461538461;0.8148148148148148;0.8076923076923077;"[[10  3]
 [ 2 11]]";0.5;0.3333333333333333;0.5;0.4;0.5;"[[2 2]
 [1 1]]";[];[]
519;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40};0.9210526315789473;0.9444444444444444;0.8947368421052632;0.918918918918919;0.9210526315789475;"[[18  1]
 [ 2 17]]";0.6666666666666666;0.6666666666666666;1.0;0.8;0.1875;"[[0 2]
 [0 4]]";[];[]
520;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100};0.4;0.4;0.4;0.4000000000000001;0.39999999999999997;"[[6 9]
 [9 6]]";0.8333333333333334;1.0;0.6666666666666666;0.8;0.888888888888889;"[[3 0]
 [1 2]]";[];[]
521;RF;{'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.7368421052631579;0.7142857142857143;0.7894736842105263;0.7500000000000001;0.736842105263158;"[[13  6]
 [ 4 15]]";0.3333333333333333;0.3333333333333333;1.0;0.5;0.75;"[[0 4]
 [0 2]]";[];[]
522;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.625;0.6666666666666666;0.5;0.5714285714285715;0.625;"[[9 3]
 [6 6]]";0.5;0.5;0.3333333333333333;0.4;0.6111111111111112;"[[2 1]
 [2 1]]";[];[]
523;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50};0.5588235294117647;0.5555555555555556;0.5882352941176471;0.5714285714285715;0.5588235294117647;"[[ 9  8]
 [ 7 10]]";0.6666666666666666;0.6666666666666666;0.6666666666666666;0.6666666666666666;0.5555555555555556;"[[2 1]
 [1 2]]";[];[]
524;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40};0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;0.8333333333333334;"[[15  3]
 [ 3 15]]";0.3333333333333333;0.0;0.0;0.0;0.0;"[[2 3]
 [1 0]]";[];[]
525;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.8;0.8;0.8;0.8000000000000002;0.8;"[[16  4]
 [ 4 16]]";0.8333333333333334;0.8;1.0;0.888888888888889;0.8125;"[[1 1]
 [0 4]]";[];[]
526;RF;{'max_depth': 1, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 150};0.6538461538461539;0.6428571428571429;0.6923076923076923;0.6666666666666666;0.6538461538461539;"[[8 5]
 [4 9]]";0.8333333333333334;0.6666666666666666;1.0;0.8;0.75;"[[3 1]
 [0 2]]";[];[]
527;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7083333333333334;0.6923076923076923;0.75;0.7199999999999999;0.7083333333333334;"[[8 4]
 [3 9]]";0.5;0.6;0.75;0.6666666666666665;0.625;"[[0 2]
 [1 3]]";[];[]
528;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 150};0.85;0.9375;0.75;0.8333333333333334;0.85;"[[19  1]
 [ 5 15]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;0.0;"[[0 1]
 [0 5]]";[];[]
529;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.6785714285714286;0.7272727272727273;0.5714285714285714;0.64;0.6785714285714285;"[[11  3]
 [ 6  8]]";0.8333333333333334;1.0;0.8;0.888888888888889;0.9;"[[1 0]
 [1 4]]";[];[]
530;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8235294117647058;0.9230769230769231;0.7058823529411765;0.8000000000000002;0.823529411764706;"[[16  1]
 [ 5 12]]";0.5;0.5;0.6666666666666666;0.5714285714285715;0.4444444444444445;"[[1 2]
 [1 2]]";[];[]
531;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.631578947368421;0.631578947368421;0.631578947368421;0.631578947368421;0.631578947368421;"[[12  7]
 [ 7 12]]";0.5;0.0;0.0;0.0;0.75;"[[3 1]
 [2 0]]";[];[]
532;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.3333333333333333;0.35714285714285715;0.4166666666666667;0.3846153846153846;0.33333333333333337;"[[3 9]
 [7 5]]";0.5;0.3333333333333333;0.5;0.4;0.5;"[[2 2]
 [1 1]]";[];[]
533;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.5769230769230769;0.5714285714285714;0.6153846153846154;0.5925925925925927;0.5769230769230769;"[[7 6]
 [5 8]]";0.8333333333333334;1.0;0.75;0.8571428571428571;1.0;"[[2 0]
 [1 3]]";[];[]
534;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100};0.8333333333333334;0.875;0.7777777777777778;0.823529411764706;0.8333333333333333;"[[16  2]
 [ 4 14]]";0.3333333333333333;0.5;0.25;0.3333333333333333;0.5625;"[[1 1]
 [3 1]]";[];[]
535;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.8571428571428572;"[[12  2]
 [ 2 12]]";0.5;0.5;0.6666666666666666;0.5714285714285715;0.6666666666666666;"[[1 2]
 [1 2]]";[];[]
536;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.4722222222222222;0.47619047619047616;0.5555555555555556;0.5128205128205129;0.4722222222222222;"[[ 7 11]
 [ 8 10]]";0.5;0.4;1.0;0.5714285714285715;0.25;"[[1 3]
 [0 2]]";[];[]
537;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7666666666666667;0.75;0.8;0.7741935483870969;0.7666666666666667;"[[11  4]
 [ 3 12]]";0.8333333333333334;1.0;0.75;0.8571428571428571;0.8125;"[[2 0]
 [1 3]]";[];[]
538;RF;{'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 50};0.6111111111111112;0.6666666666666666;0.4444444444444444;0.5333333333333333;0.6111111111111112;"[[14  4]
 [10  8]]";0.6666666666666666;0.75;0.75;0.75;0.8125;"[[1 1]
 [1 3]]";[];[]
539;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.875;0.8947368421052632;0.85;0.8717948717948718;0.875;"[[18  2]
 [ 3 17]]";0.6666666666666666;0.5;1.0;0.6666666666666666;0.6875;"[[2 2]
 [0 2]]";[];[]
540;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.3076923076923077;0.2727272727272727;0.23076923076923078;0.24999999999999994;0.3076923076923077;"[[ 5  8]
 [10  3]]";0.5;0.0;0.0;0.0;0.5;"[[3 1]
 [2 0]]";[];[]
541;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7307692307692307;0.75;0.6923076923076923;0.7199999999999999;0.7307692307692306;"[[10  3]
 [ 4  9]]";0.6666666666666666;0.5;0.5;0.5;0.75;"[[3 1]
 [1 1]]";[];[]
542;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.42857142857142855;0.4375;0.5;0.4666666666666667;0.4285714285714285;"[[5 9]
 [7 7]]";0.5;0.0;0.0;0.0;0.375;"[[3 1]
 [2 0]]";[];[]
543;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150};0.7666666666666667;0.9;0.6;0.7200000000000001;0.7666666666666667;"[[14  1]
 [ 6  9]]";0.8333333333333334;1.0;0.75;0.8571428571428571;0.8125;"[[2 0]
 [1 3]]";[];[]
544;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};0.7692307692307693;0.7333333333333333;0.8461538461538461;0.7857142857142856;0.7692307692307693;"[[ 9  4]
 [ 2 11]]";0.3333333333333333;0.4;0.6666666666666666;0.5;0.6666666666666666;"[[0 3]
 [1 2]]";[];[]
545;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.625;0.625;0.625;0.625;0.625;"[[10  6]
 [ 6 10]]";0.8333333333333334;0.0;0.0;0.0;0.4;"[[5 0]
 [1 0]]";[];[]
546;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.7727272727272727;0.75;0.8181818181818182;0.7826086956521738;0.7727272727272728;"[[16  6]
 [ 4 18]]";0.5;0.0;0.0;0.0;0.6111111111111112;"[[3 0]
 [3 0]]";[];[]
547;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 150};0.40625;0.4117647058823529;0.4375;0.42424242424242425;0.40625;"[[ 6 10]
 [ 9  7]]";0.5;0.6;0.75;0.6666666666666665;0.5625;"[[0 2]
 [1 3]]";[];[]
548;RF;{'max_depth': 1, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 40};0.75;0.8181818181818182;0.6428571428571429;0.7200000000000001;0.75;"[[12  2]
 [ 5  9]]";0.8333333333333334;1.0;0.75;0.8571428571428571;0.8125;"[[2 0]
 [1 3]]";[];[]
549;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50};0.6388888888888888;0.631578947368421;0.6666666666666666;0.6486486486486486;0.638888888888889;"[[11  7]
 [ 6 12]]";0.5;0.6666666666666666;0.5;0.5714285714285715;0.5625;"[[1 1]
 [2 2]]";[];[]
550;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.8333333333333334;0.9166666666666666;0.7333333333333333;0.8148148148148148;0.8333333333333334;"[[14  1]
 [ 4 11]]";0.3333333333333333;1.0;0.2;0.33333333333333337;0.9;"[[1 0]
 [4 1]]";[];[]
551;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40};0.7692307692307693;0.7692307692307693;0.7692307692307693;0.7692307692307693;0.7692307692307692;"[[10  3]
 [ 3 10]]";0.8333333333333334;1.0;0.6666666666666666;0.8;0.7222222222222222;"[[3 0]
 [1 2]]";[];[]
552;RF;{'max_depth': 15, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 50};0.7142857142857143;0.6875;0.7857142857142857;0.7333333333333334;0.7142857142857142;"[[ 9  5]
 [ 3 11]]";0.3333333333333333;0.3333333333333333;0.3333333333333333;0.3333333333333333;0.2777777777777778;"[[1 2]
 [2 1]]";[];[]
553;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.8125;0.8571428571428571;0.75;0.7999999999999999;0.8125;"[[14  2]
 [ 4 12]]";0.8333333333333334;0.8333333333333334;1.0;0.9090909090909091;0.5;"[[0 1]
 [0 5]]";[];[]
554;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 50};0.8;0.7727272727272727;0.85;0.8095238095238095;0.8;"[[15  5]
 [ 3 17]]";0.6666666666666666;0.0;0.0;0.0;0.4375;"[[4 0]
 [2 0]]";[];[]
555;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.5882352941176471;0.6;0.5294117647058824;0.5625;0.588235294117647;"[[11  6]
 [ 8  9]]";0.6666666666666666;1.0;0.5;0.6666666666666666;0.75;"[[2 0]
 [2 2]]";[];[]
556;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.7142857142857143;0.6666666666666666;0.8571428571428571;0.75;0.7142857142857143;"[[ 8  6]
 [ 2 12]]";0.8333333333333334;1.0;0.75;0.8571428571428571;0.75;"[[2 0]
 [1 3]]";[];[]
557;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40};0.7647058823529411;0.8;0.7058823529411765;0.7500000000000001;0.7647058823529411;"[[14  3]
 [ 5 12]]";0.6666666666666666;0.8;0.8;0.8000000000000002;0.0;"[[0 1]
 [1 4]]";[];[]
558;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.5769230769230769;0.5714285714285714;0.6153846153846154;0.5925925925925927;0.5769230769230769;"[[7 6]
 [5 8]]";0.8333333333333334;1.0;0.75;0.8571428571428571;0.9375;"[[2 0]
 [1 3]]";[];[]
559;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40};0.7941176470588235;0.9166666666666666;0.6470588235294118;0.7586206896551724;0.7941176470588235;"[[16  1]
 [ 6 11]]";0.6666666666666666;0.75;0.75;0.75;0.75;"[[1 1]
 [1 3]]";[];[]
560;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 40};0.6875;0.6875;0.6875;0.6875;0.6875;"[[11  5]
 [ 5 11]]";0.6666666666666666;0.5;1.0;0.6666666666666666;0.625;"[[2 2]
 [0 2]]";[];[]
561;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 150};0.71875;0.7692307692307693;0.625;0.6896551724137931;0.71875;"[[13  3]
 [ 6 10]]";0.8333333333333334;0.75;1.0;0.8571428571428571;1.0;"[[2 1]
 [0 3]]";[];[]
562;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 150};0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;0.5714285714285714;"[[8 6]
 [6 8]]";0.8333333333333334;1.0;0.6666666666666666;0.8;1.0;"[[3 0]
 [1 2]]";[];[]
563;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100};0.78125;0.7368421052631579;0.875;0.7999999999999999;0.78125;"[[11  5]
 [ 2 14]]";0.5;0.5;0.3333333333333333;0.4;0.4444444444444444;"[[2 1]
 [2 1]]";[];[]
564;RF;{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50};0.6923076923076923;0.6923076923076923;0.6923076923076923;0.6923076923076923;0.6923076923076923;"[[9 4]
 [4 9]]";0.6666666666666666;0.6;1.0;0.7499999999999999;1.0;"[[1 2]
 [0 3]]";[];[]
565;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100};0.8214285714285714;0.7647058823529411;0.9285714285714286;0.8387096774193549;0.8214285714285715;"[[10  4]
 [ 1 13]]";0.6666666666666666;1.0;0.5;0.6666666666666666;0.9375;"[[2 0]
 [2 2]]";[];[]
566;RF;{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.8809523809523809;1.0;0.7619047619047619;0.8648648648648648;0.8809523809523809;"[[21  0]
 [ 5 16]]";0.6666666666666666;0.8;0.8;0.8000000000000002;0.5;"[[0 1]
 [1 4]]";[];[]
567;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7333333333333333;0.8181818181818182;0.6;0.6923076923076923;0.7333333333333334;"[[13  2]
 [ 6  9]]";1.0;1.0;1.0;1.0;1.0;"[[3 0]
 [0 3]]";[];[]
568;RF;{'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50};0.625;0.6470588235294118;0.55;0.5945945945945946;0.625;"[[14  6]
 [ 9 11]]";0.5;0.75;0.6;0.6666666666666665;0.2;"[[0 1]
 [2 3]]";[];[]
569;RF;{'max_depth': 1, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 40};0.7916666666666666;0.8181818181818182;0.75;0.7826086956521738;0.7916666666666667;"[[10  2]
 [ 3  9]]";0.6666666666666666;1.0;0.5;0.6666666666666666;1.0;"[[2 0]
 [2 2]]";[];[]
